Unnamed: 0,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
3375,"November 21, 2020",South Carolina,Saint Matthews,Burke Rd,1,0,http://www.gunviolencearchive.org/incident/1861135,https://thetandd.com/news/local/crime-and-courts/orangeburg-man-accused-of-shooting-killing-cope-man-suspect-allegedly-shot-into-vehicle-containing-ex/article_a969b0d3-b0db-5646-82e4-78664774489a.html
3376,"November 21, 2020",Arizona,Mesa,1732 E 1st Ave,2,1,http://www.gunviolencearchive.org/incident/1858168,https://www.abc15.com/news/region-southeast-valley/mesa/pd-two-people-killed-one-hospitalized-after-shooting-in-mesa
3377,"November 21, 2020",Mississippi,Natchez,Wilson Rd and MLK Jr Rd,0,2,http://www.gunviolencearchive.org/incident/1862213,https://www.natchezdemocrat.com/2020/11/22/natchez-police-investigating-saturday-shooting-that-injured-two-people/
3378,"November 21, 2020",Tennessee,Antioch,600 block of Belle Trace Cir,0,1,http://www.gunviolencearchive.org/incident/1859162,https://www.wkrn.com/news/crime-tracker/metro-police-investigating-antioch-shooting/
3379,"November 21, 2020",Illinois,Peoria,E Republic St and N Delaware St,0,1,http://www.gunviolencearchive.org/incident/1858007,https://www.centralillinoisproud.com/news/local-news/woman-injured-in-peoria-shooting-late-friday-night/
3380,"November 21, 2020",Indiana,Gary,4700 block of Johnson St,0,1,http://www.gunviolencearchive.org/incident/1861163,https://www.nwitimes.com/news/3-children-wounded-in-separate-shootings-over-weekend-police-say/article_871b438a-3076-594d-b267-9f828a92eab0.html
3381,"November 21, 2020",Louisiana,Lafayette,E Vermilion St,0,1,http://www.gunviolencearchive.org/incident/1858025,https://www.klfy.com/local/man-shot-after-argument-in-lafayette-home-suspect-arrested/
3382,"November 21, 2020",Michigan,Detroit,1600 block of La Belle St,1,0,http://www.gunviolencearchive.org/incident/1859166,https://www.miheadlines.com/2020/11/22/man-found-shot-to-death-in-1600-block-of-labelle/
3383,"November 21, 2020",Michigan,Alpena,1109 Crittenden Ct,0,0,http://www.gunviolencearchive.org/incident/1859196,https://www.clickondetroit.com/news/local/2020/11/22/49-guns-stolen-from-michigan-gun-store-5000-reward-offered-for-information/
3384,"November 21, 2020",Kentucky,Louisville,W River Rd and N 6th St,1,0,http://www.gunviolencearchive.org/incident/1863452,https://www.whas11.com/article/news/crime/3-more-arrested-in-connection-to-murder-on-river-road/417-dcfd644d-bcf7-4da8-a71a-ec9863ea64c7
3385,"November 21, 2020",Virginia,Roanoke,1100 block of Loudon Ave NW,0,1,http://www.gunviolencearchive.org/incident/1859200,https://wset.com/news/local/1-injured-with-gunshot-wound-taken-to-hospital-after-assault-in-roanoke
3386,"November 21, 2020",Oklahoma,Tulsa,S 129th E Ave and E 41st St,0,1,http://www.gunviolencearchive.org/incident/1858036,https://www.fox23.com/news/man-taken-hospital-after-shooting-tulsa-apartment/PQRBD5TRH5DLDINSPVI4KPYB6M/
3387,"August 27, 2020",Utah,Salt Lake City,965 S Main St,1,0,http://www.gunviolencearchive.org/incident/1777213,https://www.abc4.com/news/local-news/police-officer-involved-shooting-in-salt-lake-city/
3388,"August 27, 2020",Michigan,Battle Creek,,0,1,http://www.gunviolencearchive.org/incident/1777997,https://www.battlecreekenquirer.com/story/news/2020/08/28/police-fire-guns-seized-man-woman-shot-domestic-violence/5653997002/
3389,"August 27, 2020",Minnesota,Minneapolis,3500 block of Chicago Ave S,1,0,http://www.gunviolencearchive.org/incident/1777308,https://t.co/ZKxDi3XgFg?amp=1
3390,"August 27, 2020",California,Highland,27000 block of Cole Ct,0,0,http://www.gunviolencearchive.org/incident/1778770,https://www.highlandnews.net/news/public_safety/mentone-woman-arrested-for-attempted-murder-in-highland/article_66d45a72-e95e-11ea-b2dc-c31f14acc500.html
3391,"August 27, 2020",Indiana,Gary,Chicago Ave and Cline Ave,0,1,http://www.gunviolencearchive.org/incident/1784184,https://www.nwitimes.com/news/2-wounded-in-separate-shootings-during-past-week-police-say/article_9ed530f9-68fa-54eb-92b6-0d5278580658.html#tracking-source=home-the-latest
3392,"August 27, 2020",New York,Bronx,60 W 190th St,0,1,http://www.gunviolencearchive.org/incident/1776847,https://www.nydailynews.com/new-york/nyc-crime/ny-bronx-woman-shot-spurned-boyfriend-speaks-out-20200830-bb6p4eovfbchvioswxvzojoljq-story.html
3393,"August 27, 2020",Michigan,Detroit,10800 block of Nottingham Rd,0,1,http://www.gunviolencearchive.org/incident/1778017,https://www.detroitnews.com/story/news/local/detroit-city/2020/08/28/detroit-overnight-crime-report/5654995002/
3394,"August 27, 2020",Michigan,Detroit,Livernois Ave and W Vernor Hwy,0,1,http://www.gunviolencearchive.org/incident/1778019,https://www.detroitnews.com/story/news/local/detroit-city/2020/08/28/detroit-overnight-crime-report/5654995002/
3395,"August 27, 2020",Missouri,Saint Louis,8800 block of N Broadway,0,0,http://www.gunviolencearchive.org/incident/1798974,https://www.kmov.com/news/woman-fed-up-with-gunfire-hitting-her-baden-neighborhood-home/article_80321842-f95d-11ea-b274-9f434eec29da.html
3396,"August 27, 2020",Minnesota,Minneapolis,N 21st Ave and N Thomas Ave,0,1,http://www.gunviolencearchive.org/incident/1778040,https://twitter.com/CrimeWatchMpls/status/1299138925949313024
3397,"August 27, 2020",Arizona,Fort Mohave,4100 block of S Lynn Dr,0,0,http://www.gunviolencearchive.org/incident/1778037,https://www.havasunews.com/news/fort-mohave-man-charged-with-felony-assault/article_de715d10-e8fe-11ea-9892-d3511e793f05.html
3398,"August 27, 2020",Minnesota,Minneapolis,Nicollet Ave and W 31st St,0,0,http://www.gunviolencearchive.org/incident/1778047,https://twitter.com/CrimeWatchMpls/status/1299185340541014017
3399,"August 27, 2020",Minnesota,Minneapolis,2235 W Broadway,0,0,http://www.gunviolencearchive.org/incident/1778051,https://twitter.com/TCCrimeWatch/status/1299138315174768641
3400,"August 27, 2020",Florida,Wildwood,4th Ave,0,0,http://www.gunviolencearchive.org/incident/1776981,https://www.villages-news.com/2020/08/26/woman-arrested-in-theft-of-guns-from-ex-boyfriend-in-wildwood/
3401,"August 27, 2020",New York,Brooklyn,621 Park Ave,1,0,http://www.gunviolencearchive.org/incident/1777131,https://nypost.com/2020/08/28/nyc-sees-a-break-from-gunplay-as-no-morning-shootings-reported/
3402,"August 27, 2020",Minnesota,Saint Paul,1700 block of Rose Ave,0,0,http://www.gunviolencearchive.org/incident/1778056,https://twitter.com/TCCrimeWatch/status/1299193804172468229
3403,"August 27, 2020",New York,New York (Manhattan),,0,1,http://www.gunviolencearchive.org/incident/1778106,https://www.amny.com/police-fire/nyc-shootings-one-dead-one-wounded-in-two-shootings-in-brooklyn-and-manhattan/
3404,"August 27, 2020",California,Oakland,1100 block of 76th Ave,1,0,http://www.gunviolencearchive.org/incident/1778490,https://twitter.com/oaklandpoliceca/status/1303839677426720771
3405,"August 27, 2020",Mississippi,Jackson,3500 block of Meadow Ln,1,0,http://www.gunviolencearchive.org/incident/1778524,https://www.clarionledger.com/story/news/2020/08/29/man-charged-homicide-argument-vehicle-repairs/5667843002/
3406,"August 27, 2020",Minnesota,Duluth,2nd Ave E,0,0,http://www.gunviolencearchive.org/incident/1778074,https://www.fox21online.com/2020/08/28/duluth-police-respond-to-two-separate-shootings-on-thursday/
3407,"August 27, 2020",Minnesota,Duluth,400 block of E 8th St,0,2,http://www.gunviolencearchive.org/incident/1778077,https://www.fox21online.com/2020/08/28/duluth-police-respond-to-two-separate-shootings-on-thursday/
3408,"August 27, 2020",New York,Bronx,I-87 and W 233rd St,0,1,http://www.gunviolencearchive.org/incident/1776842,https://nypost.com/2020/08/27/at-least-10-shot-in-latest-nyc-gun-violence-surge/
3409,"August 27, 2020",Tennessee,Knoxville,1500 block of Daylily Dr,0,1,http://www.gunviolencearchive.org/incident/1778085,https://www.wate.com/news/top-stories/victim-taken-to-ut-medical-after-being-shot-while-walking-on-daylily-drive/
3410,"August 27, 2020",Minnesota,Cannon Falls,33811 County 24 Blvd,1,0,http://www.gunviolencearchive.org/incident/1778061,https://www.postbulletin.com/news/crime-and-courts/6638501-Murder-charges-filed-in-Goodhue-County-shooting
3411,"August 27, 2020",Texas,Harker Heights,300 block of W Valley Ave,0,0,http://www.gunviolencearchive.org/incident/1779850,https://kdhnews.com/news/crime/local-police-reports-for-killeen-copperas-cove-harker-heights-and-lampasas/article_16f24434-e976-11ea-a2bb-7f7f23770735.html
3412,"May 16, 2020",Texas,Beaumont,5015 Pine St,0,1,http://www.gunviolencearchive.org/incident/1682046,https://www.12newsnow.com/article/news/crime/15-year-old-boy-shot-multiple-times-after-altercation-at-pine-club-apartments/502-84866a12-e0a6-41a2-88c1-d6dba90eb93e
3413,"May 16, 2020",Texas,Houston,5800 block of Etheline St,0,2,http://www.gunviolencearchive.org/incident/1680948,https://www.mytexasdaily.com/upper-gulf-coast/police-investigating-after-two-men-shot-while-driving-in-car-in-ne-houston-area/article_1beee234-974c-11ea-b1a4-9ff2fa538ea3.html
3414,"May 16, 2020",Colorado,Denver,5800 block of Ceylon St,0,3,http://www.gunviolencearchive.org/incident/1681401,https://www.9news.com/article/news/crime/3-shot-in-northeast-denver/73-3b270142-a317-4276-ae9a-7ff9c3a13093
3415,"May 16, 2020",Texas,Denton,200 S Bonnie Brae St,1,0,http://www.gunviolencearchive.org/incident/1682051,https://dfw.cbslocal.com/2020/05/17/man-dies-found-shot-near-student-apartments-denton/
3416,"May 16, 2020",New Jersey,Paterson,Jefferson St and N Main St,0,1,http://www.gunviolencearchive.org/incident/1682103,https://www.northjersey.com/story/news/passaic/paterson/2020/05/17/prosecutor-office-investigating-four-shootings-three-paterson-and-one-passaic-nj/5208649002/
3417,"May 16, 2020",Colorado,Arvada,5400 block of Sheridan Blvd,0,1,http://www.gunviolencearchive.org/incident/1682880,https://www.9news.com/article/news/crime/adams-county-shooting-sheridan-may-17/73-7222828d-26ac-408d-93de-4244223800ad
3418,"May 16, 2020",Ohio,Cleveland,3500 block of W 50th St,0,1,http://www.gunviolencearchive.org/incident/1681135,https://www.news5cleveland.com/news/local-news/cleveland-metro/6-shootings-reported-in-cleveland-friday-night-and-saturday-morning
3419,"May 16, 2020",Colorado,Grand Junction,900 block of Rood Ave,0,1,http://www.gunviolencearchive.org/incident/1682890,https://www.kjct8.com/content/news/570564141.html
3420,"May 16, 2020",Massachusetts,Boston,134 Northampton St,0,0,http://www.gunviolencearchive.org/incident/1682122,https://www.boston.com/news/crime/2020/05/17/tyler-brown-arrest-south-end-boston
3421,"May 16, 2020",Massachusetts,Boston,67 Sumner St,0,0,http://www.gunviolencearchive.org/incident/1682124,https://www.universalhub.com/crime/20200517/man-charged-gunfire-sumner-street-dorchester
3422,"May 16, 2020",New Jersey,Linden,918 E Henry St,0,0,http://www.gunviolencearchive.org/incident/1681419,https://www.rlsmedia.com/article/linden-shots-fired-incident-under-investigation
3423,"May 16, 2020",North Dakota,Ray,5661 113th Dr NW,0,0,http://www.gunviolencearchive.org/incident/1683774,https://www.willistonherald.com/news/public_safety/2-accused-of-threats-firing-shots-at-campground/article_218c17ee-9a07-11ea-98fc-cfdacdcdc21e.html
3424,"May 16, 2020",Pennsylvania,Philadelphia,G St and Hunting Park Ave,0,1,http://www.gunviolencearchive.org/incident/1682857,https://www.nbcphiladelphia.com/news/local/drive-by-suspects-flee-after-ramming-cruiser-in-high-speed-chase/2398908/
3425,"May 16, 2020",New York,Corona (Queens),112-53 Dillon St,0,1,http://www.gunviolencearchive.org/incident/1680812,https://twitter.com/nyc_alerts911/status/1261547191560265729?s=21
3426,"May 16, 2020",New York,Brooklyn,Miller Ave and Pitkin Ave,0,1,http://www.gunviolencearchive.org/incident/1680814,https://twitter.com/nyc_alerts911/status/1261546106174963712?s=21
3427,"May 16, 2020",New York,Brooklyn,Bedford Ave and Newkirk Ave,0,1,http://www.gunviolencearchive.org/incident/1680826,https://twitter.com/nyc_alerts911/status/1261521989455564808?s=21
3428,"May 16, 2020",New Jersey,Somerset,Oak Pl,0,1,http://www.gunviolencearchive.org/incident/1684629,https://www.mycentraljersey.com/story/news/crime/2020/05/20/franklin-nj-shooting-oak-place-near-route-27-under-investigation/5229544002/
3429,"May 16, 2020",New York,Bronx,40 Richman Plaza,0,0,http://www.gunviolencearchive.org/incident/1680834,https://twitter.com/nyc_alerts911/status/1261635112455884802?s=21
3430,"May 16, 2020",Illinois,Chicago,5100 W Diversey Ave,0,1,http://www.gunviolencearchive.org/incident/1682140,https://heyjackass.com/
3431,"May 16, 2020",Washington,Kent,,0,1,http://www.gunviolencearchive.org/incident/1681426,https://www.kiro7.com/news/local/1-injured-shooting-inside-vehicle/5BYDGNTRJZG3PF4OBT6T7YWVOQ/
3432,"May 16, 2020",Illinois,Chicago,400 block of E 111th Pl,1,0,http://www.gunviolencearchive.org/incident/1681522,https://www.fox32chicago.com/news/6-dead-32-wounded-in-chicago-weekend-shootings
3433,"May 16, 2020",New York,Queens,311 Beach 47th St,0,0,http://www.gunviolencearchive.org/incident/1681434,https://twitter.com/nyc_alerts911/status/1261852199359053825?s=21
3434,"May 16, 2020",South Carolina,Abbeville,,1,0,http://www.gunviolencearchive.org/incident/1683808,https://www.foxcarolina.com/news/coroner-19-year-old-abbeville-man-passes-away-as-result-of-accidental-shooting/article_6374b682-99ff-11ea-a329-cb59152f0d10.html
3435,"May 16, 2020",Tennessee,Hermitage,300 block of Burning Tree Dr,0,1,http://www.gunviolencearchive.org/incident/1680842,https://www.wkrn.com/news/local-news/police-investigate-early-morning-shooting-in-hermitage-1-taken-to-hospital/
3436,"May 16, 2020",Illinois,Oak Park,I-290,0,1,http://www.gunviolencearchive.org/incident/1681453,https://chicago.suntimes.com/crime/2020/5/17/21261425/eisenhower-expressway-shooting-man-hurt-i-290-harlem-chicago-gun-violence
3437,"August 28, 2020",Utah,Ogden (West Haven),2577 S 1900 W,0,0,http://www.gunviolencearchive.org/incident/1778477,https://www.fox13now.com/news/local-news/convicted-felon-in-custody-after-civilians-help-stop-suspect
3438,"August 28, 2020",Virginia,Henrico (Highland Springs),Nine Mile Rd and E Cedar Fork Rd,0,0,http://www.gunviolencearchive.org/incident/1778364,https://www.wtvr.com/news/local-news/crime-insider-sources-string-of-henrico-shootings-stems-from-gang-turf-war
3439,"August 28, 2020",Mississippi,Vicksburg,3100 block of Washington St,0,1,http://www.gunviolencearchive.org/incident/1779199,https://www.vicksburgpost.com/2020/08/28/one-person-shot-one-detained-in-washington-street-shooting/
3440,"August 28, 2020",Texas,Dallas,2600 block of Elm St,1,4,http://www.gunviolencearchive.org/incident/1779023,https://dfw.cbslocal.com/2020/09/08/shamar-vershawn-anderson-charged-capital-murder-15-year-olds-shooting-death-deep-ellum/
3441,"May 16, 2020",Nebraska,Omaha,9315 Maplewood Blvd,0,2,http://www.gunviolencearchive.org/incident/1681115,https://www.omaha.com/news/crime/man-6-year-old-boy-injured-in-shooting-at-northwest-omaha-apartment-complex/article_0ad2f32b-1d77-5229-8526-9209788036c9.html
3442,"May 16, 2020",Florida,Jacksonville,10263 Whispering Forest Dr,0,1,http://www.gunviolencearchive.org/incident/1681481,https://www.jacksonville.com/news/20200517/jacksonville-shooting-wounds-teen-at-mandarin-apartments
3443,"May 16, 2020",Virginia,Norfolk,500 block of Fauquier St,0,1,http://www.gunviolencearchive.org/incident/1681153,https://www.wavy.com/news/local-news/norfolk/norfolk-police-investigating-a-shooting-on-fauquier-street-serious-injuries-reported/
3444,"May 16, 2020",Pennsylvania,Philadelphia,3100 block of G St,0,2,http://www.gunviolencearchive.org/incident/1680960,https://philadelphia.cbslocal.com/2020/05/16/police-man-woman-injured-in-kensington-shooting/
3445,"May 16, 2020",California,Long Beach,17th St and Gaviota Ave,1,0,http://www.gunviolencearchive.org/incident/1681172,https://www.presstelegram.com/2020/05/16/gardena-man-found-shot-to-death-inside-vehicle-in-central-long-beach/
3446,"May 16, 2020",California,San Diego,1200 block of F St,0,1,http://www.gunviolencearchive.org/incident/1681180,https://mynewsla.com/crime/2020/05/16/man-shot-at-east-village-party/
3447,"May 16, 2020",Connecticut,Bridgeport,Harral Ave,0,0,http://www.gunviolencearchive.org/incident/1681182,https://www.doingitlocal.com/2020/05/bridgeport-news-shots-fired-246/
3448,"May 16, 2020",North Carolina,Stoneville,700 block of Stone Mountain Rd,0,0,http://www.gunviolencearchive.org/incident/1682471,https://myfox8.com/news/man-arrested-after-allegedly-shooting-at-stoneville-home-with-people-inside/
3449,"May 16, 2020",Indiana,Gary,2700 block of Pierce St,1,0,http://www.gunviolencearchive.org/incident/1681451,https://www.nwitimes.com/news/local/caught-in-the-crossfire-shootings-on-rise-in-some-communities-as-region-copes-with-pandemic/article_420ddc0f-d6e3-52c9-aed8-c849ecf13dc3.html
3450,"May 16, 2020",Utah,Salt Lake City (West Valley City),1330 W Rothchild Dr,1,0,http://www.gunviolencearchive.org/incident/1681424,https://www.deseret.com/utah/2020/5/29/21275040/teen-charged-as-adult-in-fatal-west-valley-city-shooting-salt-lake-city
